Timestamp                       (process)[PID]    
2026-04-26 05:02:34.874340-0500  localhost locationd[381]: [com.apple.locationd.Position:GeneralCLX] WifiLoc, processScanResult, aps, 1, network, 1, tiles, 1, request, Request, type, clientupdate, lowPriority, no, requester, registrant, numOfRequestedScans, 0, timestamp, 798890554.9, age, 0.0
2026-04-26 05:02:34.894608-0500  localhost locationd[381]: [com.apple.locationd.Position:GeneralCLX] @ClxClient, Fix, 1, ll, <private>, <private>, acc, 58.33, speed, <private>, course, <private>, type, 4, alt, <private>, altunc, -1.0,ellipsoidalAlt,<private>,speedUnc,<private>,courseUnc,<private>,signalEnv,<private>,timestamp,798890554.874
2026-04-26 05:02:34.894725-0500  localhost locationd[381]: [com.apple.locationd.Core:TZ] #Notice Handling new location <<private>,<private>>, acc <private>, timestamp <private>, lifespan <private>, confidence <private>
2026-04-26 05:02:34.894790-0500  localhost locationd[381]: [com.apple.locationd.Position:GeneralCLX] @ClxClient, Fix, 1, ll, <private>, <private>, acc, 58.33, speed, <private>, course, <private>, type, 4, alt, <private>, altunc, -1.0,ellipsoidalAlt,<private>,speedUnc,<private>,courseUnc,<private>,signalEnv,<private>,timestamp,798890554.874
2026-04-26 05:02:34.894804-0500  localhost locationd[381]: [com.apple.locationd.Position:Position] TILE: onLocationNotification, fLastLocationDownloadCheckTimestamp, <private>, isForceLocationCheck, <private>, fLastLocationProtectionCheckTimestamp, <private>, leech location, <private>
2026-04-26 05:02:34.894838-0500  localhost locationd[381]: [com.apple.locationd.Core:TZ] #Notice Handling new location <<private>,<private>>, acc <private>, timestamp <private>, lifespan <private>, confidence <private>
2026-04-26 05:02:34.894881-0500  localhost locationd[381]: [com.apple.locationd.Position:Position] TILE: onLocationNotification, fLastLocationDownloadCheckTimestamp, <private>, isForceLocationCheck, <private>, fLastLocationProtectionCheckTimestamp, <private>, leech location, <private>
2026-04-26 05:02:35.126663-0500  localhost WindowServer[167]: (KeyboardTelemetryServiceFilter) [com.apple.BezelServices:KeyboardTelemetryServiceFilter] Unable to get device address for <private>
2026-04-26 05:02:35.162511-0500  localhost PerfPowerServices[153]: (CoreAnalytics) [com.apple.CoreAnalytics:client] Dropping "com.apple.power.lastUpgradeSystemTimestamp" as it isn't used in any transform (not in the config or budgeted?)
2026-04-26 05:02:35.299094-0500  localhost mDNSResponder[240]: (libsystem_networkextension.dylib) [com.apple.networkextension:] Tracker info timestamp changed from 0 to 785472312
2026-04-26 05:02:38.212113-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:default] [ ConnectionDebug ] Closing conn 0x12e03, PID 131 in session 257 on console
2026-04-26 05:02:38.212161-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:packages] 0[outside of RPC]: destroy space 2
2026-04-26 05:02:38.212166-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:packages] 0[outside of RPC]: window 5 parted space 2
2026-04-26 05:02:38.212169-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:packages] 0[outside of RPC]: window 6 parted space 2
2026-04-26 05:02:38.212423-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:packages] 0[outside of RPC]: window 3 parted space 1
2026-04-26 05:02:38.214527-0500  localhost WindowServer[167]: (RunningBoardServices) Created Activity ID: 0x1a31, Description: assertionsDidInvalidate
2026-04-26 05:02:39.063489-0500  localhost powerd[112]: [com.apple.powerd:assertions] Process WindowServer.167 Created UserIsActive "com.apple.iohideventsystem.queue.tickle serviceID:10000052a service:AppleUserHIDEventService product:2.4G Mouse eventType:17" age:00:00:00  id:38654738658 [System: PrevIdle DeclUser kDisp]
2026-04-26 05:02:39.064510-0500  localhost runningboardd[205]: (RunningBoard) [com.apple.runningboard:ttl] Acquiring assertion targeting [osservice<com.apple.WindowServer(88)>:167] from originator [osservice<com.apple.powerd>:112] with description <RBSAssertionDescriptor| "App is holding power assertion" ID:205-112-50 target:167 attributes:[
2026-04-26 05:02:39.064692-0500  localhost runningboardd[205]: (RunningBoard) [com.apple.runningboard:ttl] Assertion 205-112-50 (target:[osservice<com.apple.WindowServer(88)>:167]) will be created as active
2026-04-26 05:02:39.065411-0500  localhost runningboardd[205]: (RunningBoard) [com.apple.runningboard:process] [osservice<com.apple.WindowServer(88)>:167] Ignoring jetsam update because this process is not memory-managed
2026-04-26 05:02:39.065414-0500  localhost runningboardd[205]: (RunningBoard) [com.apple.runningboard:process] [osservice<com.apple.WindowServer(88)>:167] Ignoring suspend because this process is not lifecycle managed
2026-04-26 05:02:39.065416-0500  localhost runningboardd[205]: (RunningBoard) [com.apple.runningboard:process] [osservice<com.apple.WindowServer(88)>:167] Ignoring role changes because this process is not role managed
2026-04-26 05:02:39.065419-0500  localhost runningboardd[205]: (RunningBoard) [com.apple.runningboard:process] [osservice<com.apple.WindowServer(88)>:167] Ignoring GPU update because this process is not GPU managed
2026-04-26 05:02:39.065425-0500  localhost runningboardd[205]: (RunningBoard) [com.apple.runningboard:process] [osservice<com.apple.WindowServer(88)>:167] Ignoring memory limit update because this process is not memory-managed
2026-04-26 05:02:39.065431-0500  localhost runningboardd[205]: (RunningBoard) [com.apple.runningboard:process] [osservice<com.apple.WindowServer(88)>:167] Skipping AppNap state - not lifecycle managed
2026-04-26 05:02:40.598457-0500  localhost WindowServer[167]: (TCC) Created Activity ID: 0x1a32, Description: TCCAccessRequest() IPC
2026-04-26 05:02:40.598466-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x60000321c0f0] activating connection: mach=true listener=false peer=false name=com.apple.tccd.system
2026-04-26 05:02:40.599261-0500  localhost tccd[184]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=167.15, attribution={accessing={TCCDProcess: identifier=com.apple.AmbientDisplayAgent, pid=436, auid=0, euid=0, binary_path=/System/Library/PrivateFrameworks/AmbientDisplay.framework/Versions/A/XPCServices/com.apple.AmbientDisplayAgent.xpc/Contents/MacOS/com.apple.AmbientDisplayAgent}, requesting={TCCDProcess: identifier=com.apple.WindowServer, pid=167, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer}, },
2026-04-26 05:02:40.599280-0500  localhost tccd[184]: [com.apple.TCC:access] requestor: TCCDProcess: identifier=com.apple.WindowServer, pid=167, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer is checking access for accessor TCCDProcess: identifier=com.apple.AmbientDisplayAgent, pid=436, auid=0, euid=0, binary_path=/System/Library/PrivateFrameworks/AmbientDisplay.framework/Versions/A/XPCServices/com.apple.AmbientDisplayAgent.xpc/Contents/MacOS/com.apple.AmbientDisplayAgent
2026-04-26 05:02:40.606271-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x60000321c0f0] invalidated after the last release of the connection object
2026-04-26 05:02:40.608413-0500  localhost launchd[1]: [pid/436 [com.apple.Ambie]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-26 05:02:40.613854-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:packages] 0[NewConnectionPort]: resumed connection 16137
2026-04-26 05:02:40.614315-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:default] [ ConnectionDebug ] New conn 0x16137, PID 436 in session 257 on console
2026-04-26 05:02:40.626058-0500  localhost launchd[1]: [pid/437 [com.apple.Color]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-26 05:02:40.639906-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Connection added: IOHIDEventSystemConnection uuid:654E84E7-42B5-4A28-B55D-7EB6C16296DA pid:260 process:universalaccessd type:Rate Controlled entitlements:0x0 caller:libUniversalAccess.dylib: +[UAIOHIDUtilities _setIOHIDEventSystemClientValue:forProperty:error:] + 82 attributes:(null) state:0x0 events:0 mask:0x0 dropped:0 dropStatus:0 droppedMask:0x0 lastDroppedTime:NONE
2026-04-26 05:02:40.641430-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Connection removed: IOHIDEventSystemConnection uuid:654E84E7-42B5-4A28-B55D-7EB6C16296DA pid:260 process:universalaccessd type:Rate Controlled entitlements:0x0 caller:libUniversalAccess.dylib: +[UAIOHIDUtilities _setIOHIDEventSystemClientValue:forProperty:error:] + 82 attributes:(null) state:0x1 events:0 mask:0x0 dropped:0 dropStatus:0 droppedMask:0x0 lastDroppedTime:NONE
2026-04-26 05:02:40.641479-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:service] 0x100000393: Set batch interval current:0 new:1 result:0
2026-04-26 05:02:40.641805-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Connection added: IOHIDEventSystemConnection uuid:5E89CEB7-FCBF-42E7-8CC9-342CD6934F1A pid:436 process:com.apple.AmbientDisplayAgent type:Monitor entitlements:0x2 caller:AmbientDisplay: -[ALSHIDManager start] + 89 attributes:(null) state:0x0 events:0 mask:0x0 dropped:0 dropStatus:0 droppedMask:0x0 lastDroppedTime:NONE
2026-04-26 05:02:40.641882-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Connection added: IOHIDEventSystemConnection uuid:D4A1BB8C-F04C-4547-978B-FA3D862120D7 pid:260 process:universalaccessd type:Rate Controlled entitlements:0x0 caller:libUniversalAccess.dylib: +[UAIOHIDUtilities _setIOHIDEventSystemClientValue:forProperty:error:] + 82 attributes:(null) state:0x0 events:0 mask:0x0 dropped:0 dropStatus:0 droppedMask:0x0 lastDroppedTime:NONE
2026-04-26 05:02:40.643015-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Connection removed: IOHIDEventSystemConnection uuid:D4A1BB8C-F04C-4547-978B-FA3D862120D7 pid:260 process:universalaccessd type:Rate Controlled entitlements:0x0 caller:libUniversalAccess.dylib: +[UAIOHIDUtilities _setIOHIDEventSystemClientValue:forProperty:error:] + 82 attributes:(null) state:0x1 events:0 mask:0x0 dropped:0 dropStatus:0 droppedMask:0x0 lastDroppedTime:NONE
2026-04-26 05:02:40.643061-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:service] 0x100000393: Set batch interval current:0 new:1 result:0
2026-04-26 05:02:40.643241-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Connection added: IOHIDEventSystemConnection uuid:1EC9A2FD-BEAE-4479-85FC-6A9561305F11 pid:260 process:universalaccessd type:Rate Controlled entitlements:0x0 caller:libUniversalAccess.dylib: +[UAIOHIDUtilities _setIOHIDEventSystemClientValue:forProperty:error:] + 82 attributes:(null) state:0x0 events:0 mask:0x0 dropped:0 dropStatus:0 droppedMask:0x0 lastDroppedTime:NONE
2026-04-26 05:02:40.644216-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Connection removed: IOHIDEventSystemConnection uuid:1EC9A2FD-BEAE-4479-85FC-6A9561305F11 pid:260 process:universalaccessd type:Rate Controlled entitlements:0x0 caller:libUniversalAccess.dylib: +[UAIOHIDUtilities _setIOHIDEventSystemClientValue:forProperty:error:] + 82 attributes:(null) state:0x1 events:0 mask:0x0 dropped:0 dropStatus:0 droppedMask:0x0 lastDroppedTime:NONE
2026-04-26 05:02:40.644259-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:service] 0x100000393: Set batch interval current:0 new:1 result:0
2026-04-26 05:02:40.645830-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Connection added: IOHIDEventSystemConnection uuid:87CC128B-5837-4101-934D-648543F7B183 pid:260 process:universalaccessd type:Rate Controlled entitlements:0x0 caller:libUniversalAccess.dylib: +[UAIOHIDUtilities _setIOHIDEventSystemClientValue:forProperty:error:] + 82 attributes:(null) state:0x0 events:0 mask:0x0 dropped:0 dropStatus:0 droppedMask:0x0 lastDroppedTime:NONE
2026-04-26 05:02:40.646416-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x600003210000] activating connection: mach=true listener=false peer=false name=com.apple.hidpreferenceshelper
2026-04-26 05:02:40.646603-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x600003210000] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2026-04-26 05:02:40.646610-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x600003200870] activating connection: mach=true listener=false peer=false name=com.apple.hidpreferenceshelper
2026-04-26 05:02:40.646757-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x600003200870] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2026-04-26 05:02:40.647769-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Connection removed: IOHIDEventSystemConnection uuid:87CC128B-5837-4101-934D-648543F7B183 pid:260 process:universalaccessd type:Rate Controlled entitlements:0x0 caller:libUniversalAccess.dylib: +[UAIOHIDUtilities _setIOHIDEventSystemClientValue:forProperty:error:] + 82 attributes:(null) state:0x1 events:0 mask:0x0 dropped:0 dropStatus:0 droppedMask:0x0 lastDroppedTime:NONE
2026-04-26 05:02:40.647815-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:service] 0x100000393: Set batch interval current:0 new:1 result:0
2026-04-26 05:02:40.648091-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Connection added: IOHIDEventSystemConnection uuid:1AAE64B0-6A33-4FF4-A7E7-8B420609983F pid:260 process:universalaccessd type:Rate Controlled entitlements:0x0 caller:libUniversalAccess.dylib: +[UAIOHIDUtilities _setIOHIDEventSystemClientValue:forProperty:error:] + 82 attributes:(null) state:0x0 events:0 mask:0x0 dropped:0 dropStatus:0 droppedMask:0x0 lastDroppedTime:NONE
2026-04-26 05:02:40.649045-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Connection removed: IOHIDEventSystemConnection uuid:1AAE64B0-6A33-4FF4-A7E7-8B420609983F pid:260 process:universalaccessd type:Rate Controlled entitlements:0x0 caller:libUniversalAccess.dylib: +[UAIOHIDUtilities _setIOHIDEventSystemClientValue:forProperty:error:] + 82 attributes:(null) state:0x1 events:0 mask:0x0 dropped:0 dropStatus:0 droppedMask:0x0 lastDroppedTime:NONE
2026-04-26 05:02:40.649084-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:service] 0x100000393: Set batch interval current:0 new:1 result:0
2026-04-26 05:02:40.649353-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Connection added: IOHIDEventSystemConnection uuid:B872777E-DA25-425B-BDF5-FE99A77C5ED9 pid:260 process:universalaccessd type:Rate Controlled entitlements:0x0 caller:libUniversalAccess.dylib: +[UAIOHIDUtilities _setIOHIDEventSystemClientValue:forProperty:error:] + 82 attributes:(null) state:0x0 events:0 mask:0x0 dropped:0 dropStatus:0 droppedMask:0x0 lastDroppedTime:NONE
2026-04-26 05:02:40.649788-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x600003210000] activating connection: mach=true listener=false peer=false name=com.apple.hidpreferenceshelper
2026-04-26 05:02:40.649981-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x600003210000] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2026-04-26 05:02:40.649988-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x600003200870] activating connection: mach=true listener=false peer=false name=com.apple.hidpreferenceshelper
2026-04-26 05:02:40.650115-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x600003200870] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2026-04-26 05:02:40.651040-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Connection removed: IOHIDEventSystemConnection uuid:B872777E-DA25-425B-BDF5-FE99A77C5ED9 pid:260 process:universalaccessd type:Rate Controlled entitlements:0x0 caller:libUniversalAccess.dylib: +[UAIOHIDUtilities _setIOHIDEventSystemClientValue:forProperty:error:] + 82 attributes:(null) state:0x1 events:0 mask:0x0 dropped:0 dropStatus:0 droppedMask:0x0 lastDroppedTime:NONE
2026-04-26 05:02:40.651083-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:service] 0x100000393: Set batch interval current:0 new:1 result:0
2026-04-26 05:02:40.651321-0500  localhost WindowServer[167]: (IOKit) [com.apple.iohid:default] Connection added: IOHIDEventSystemConnection uuid:CA317F09-85BA-47AE-8EDF-08FFDD1871C9 pid:260 process:universalaccessd type:Rate Controlled entitlements:0x0 caller:libUniversalAccess.dylib: +[UAIOHIDUtilities _setIOHIDEventSystemClientValue:forProperty:error:] + 82 attributes:(null) state:0x0 events:0 mask:0x0 dropped:0 dropStatus:0 droppedMask:0x0 lastDroppedTime:NONE
2026-04-26 05:02:40.651777-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x60000321c0f0] activating connection: mach=true listener=false peer=false name=com.apple.hidpreferenceshelper
2026-04-26 05:02:40.651938-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x60000321c0f0] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2026-04-26 05:02:40.651944-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x600003200870] activating connection: mach=true listener=false peer=false name=com.apple.hidpreferenceshelper
